movieId,tmdbId,title_x,genres,director,top_cast
72731,7980,"Lovely Bones, The (2009)",Crime Drama Fantasy Horror Thriller,,
72733,22954,Invictus (2009),Drama,,
72737,10198,"Princess and the Frog, The (2009)",Animation Children Fantasy Musical Romance,,
72919,24438,Did You Hear About the Morgans? (2009),Comedy Crime Drama Romance,,
72998,19995,Avatar (2009),Action Adventure Sci-Fi IMAX,,
73015,22897,It's Complicated (2009),Comedy Romance,,
73017,10528,Sherlock Holmes (2009),Action Crime Mystery Thriller,,
73023,25196,Crazy Heart (2009),Drama Romance,,
73042,23398,Alvin and the Chipmunks: The Squeakquel (2009),Animation Children Comedy Musical,,
73211,23963,Pontypool (2008),Horror Thriller,,
73266,22327,Youth in Revolt (2009),Comedy Drama Romance,,
73268,19901,Daybreakers (2010),Action Drama Horror Thriller,,
73290,28178,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama,,
73319,25195,Leap Year (2010),Comedy Romance,,
73321,20504,"Book of Eli, The (2010)",Action Adventure Drama,,
73804,2395,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Adventure Children Comedy Fantasy,,
73929,22894,Legion (2010),Action Fantasy Horror Thriller,,
74075,23988,Stan Helsing (2009),Comedy Horror,,
74228,26466,Triangle (2009),Drama Horror Mystery Thriller,,
74275,8952,I Love You Phillip Morris (2009),Comedy Drama Romance,,
74370,25983,"House of the Devil, The (2009)",Horror Thriller,,
74450,32856,Valentine's Day (2010),Comedy Romance,,
74452,7978,"Wolfman, The (2010)",Horror Thriller,,
74458,11324,Shutter Island (2010),Drama Mystery Thriller,,
74530,32657,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure Fantasy,,
74532,23742,Cop Out (2010),Action Comedy Crime,,
74545,11439,"Ghost Writer, The (2010)",Drama Mystery Thriller,,
74553,26963,"Secret of Kells, The (2009)",Animation Fantasy,,
74580,23172,"Spy Next Door, The (2010)",Action Children Comedy,,
74624,26428,Agora (2009),Adventure Drama Romance,,
74647,22805,Motherhood (2009),Comedy,,
74685,29427,"Crazies, The (2010)",Action Drama Horror Sci-Fi Thriller,,
74688,22971,Dear John (2010),Drama Romance War,,
74750,10664,[REC]² (2009),Horror Thriller,,
74789,12155,Alice in Wonderland (2010),Adventure Fantasy IMAX,,
74795,22972,Green Zone (2010),Action Drama Thriller War,,
74851,26389,From Paris with Love (2010),Action Crime,,
74946,34016,She's Out of My League (2010),Comedy,,
74948,25941,Harry Brown (2009),Crime Drama Thriller,,
75341,23169,Remember Me (2010),Drama Romance,,
75803,34563,Our Family Wedding (2010),Comedy,,
75805,27573,"Bounty Hunter, The (2010)",Action Comedy Romance,,
75985,31867,Repo Men (2010),Action Sci-Fi Thriller,,
76030,28355,Case 39 (2009),Horror Thriller,,
76054,36970,Oceans (Océans) (2009),Documentary Drama,,
76077,23048,Hot Tub Time Machine (2010),Comedy Sci-Fi,,
76093,10191,How to Train Your Dragon (2010),Adventure Animation Children Fantasy IMAX,,
76173,27936,Micmacs (Micmacs à tire-larigot) (2009),Comedy Crime,,
76175,18823,Clash of the Titans (2010),Action Adventure Drama Fantasy,,
76251,23483,Kick-Ass (2010),Action Comedy,,
76293,35056,Date Night (2010),Action Comedy Romance,,
76763,27586,"Runaways, The (2010)",Drama Musical,,
77206,33217,Diary of a Wimpy Kid (2010),Children Comedy,,
77364,34813,"Losers, The (2010)",Action Adventure Drama Mystery Thriller,,
77414,35690,"Last Song, The (2010)",Drama Romance,,
77421,39053,Cyrus (2010),Comedy Drama Romance,,
77561,10138,Iron Man 2 (2010),Action Adventure Sci-Fi Thriller IMAX,,
77667,37931,MacGruber (2010),Action Comedy,,
77795,34069,Cargo (2009),Sci-Fi,,
77800,37495,Four Lions (2010),Comedy Drama,,
77866,20662,Robin Hood (2010),Action Adventure Drama Romance War,,
78039,46705,Blue Valentine (2010),Drama Romance,,
78041,37821,Killers (2010),Action Comedy,,
78088,26388,Buried (2010),Mystery Thriller,,
78105,9543,Prince of Persia: The Sands of Time (2010),Action Adventure Fantasy Romance IMAX,,
78116,40247,Please Give (2010),Comedy Drama,,
78174,37786,Sex and the City 2 (2010),Comedy Drama Romance,,
78209,32823,Get Him to the Greek (2010),Comedy,,
78264,34806,"Back-up Plan, The (2010)",Comedy Romance,,
78266,37707,Splice (2009),Horror Sci-Fi Thriller,,
78316,37056,Letters to Juliet (2010),Drama Romance,,
78349,29917,Exam (2009),Mystery Thriller,,
78467,20533,Jonah Hex (2010),Action Drama Thriller Western,,
78499,10193,Toy Story 3 (2010),Adventure Animation Children Comedy Fantasy IMAX,,
78574,39013,Winter's Bone (2010),Drama Thriller,,
78637,10192,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure Animation Children Comedy Fantasy IMAX,,
78772,24021,"Twilight Saga: Eclipse, The (2010)",Fantasy Romance Thriller IMAX,,
78836,34647,Enter the Void (2009),Drama,,
78893,10196,"Last Airbender, The (2010)",Action Adventure Fantasy,,
79057,34851,Predators (2010),Action Sci-Fi Thriller,,
79091,20352,Despicable Me (2010),Animation Children Comedy Crime,,
79132,27205,Inception (2010),Action Crime Drama Mystery Sci-Fi Thriller IMAX,,
79134,38365,Grown Ups (2010),Comedy,,
79139,27022,"Sorcerer's Apprentice, The (2010)",Action Adventure Children Comedy Fantasy,,
79185,37834,Knight and Day (2010),Action Comedy Romance,,
79242,39781,"Kids Are All Right, The (2010)",Comedy Drama,,
79293,27576,Salt (2010),Action Thriller,,
79428,38778,Dinner for Schmucks (2010),Comedy,,
79572,38843,Ramona and Beezus (2010),Children Comedy,,
79592,27581,"Other Guys, The (2010)",Action Comedy,,
79695,27578,"Expendables, The (2010)",Action Adventure Thriller,,
79702,22538,Scott Pilgrim vs. the World (2010),Action Comedy Fantasy Musical Romance,,
79879,43593,Piranha (Piranha 3D) (2010),Action Horror Thriller,,
79897,44718,Get Low (2009),Comedy Drama Mystery,,
79946,41479,"Joneses, The (2009)",Comedy Drama,,
80094,38358,"Last Exorcism, The (2010)",Horror Thriller,,
80126,27579,"American, The (2010)",Drama Thriller,,
80166,41210,"Switch, The (2010)",Comedy Romance,,
80219,23631,Machete (2010),Action Adventure Comedy Crime Thriller,,
80241,38073,Going the Distance (2010),Comedy Romance,,
80363,35791,Resident Evil: Afterlife (2010),Action Horror Sci-Fi Thriller IMAX,,
80463,37799,"Social Network, The (2010)",Drama,,
80489,23168,"Town, The (2010)",Crime Drama Thriller,,
80549,37735,Easy A (2010),Comedy Romance,,
80551,38167,Eat Pray Love (2010),Drama Romance,,
80586,43949,Flipped (2010),Comedy Drama Romance,,
80590,33909,Wall Street: Money Never Sleeps (2010),Drama,,
80615,41216,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure Animation Fantasy IMAX,,
80693,43923,It's Kind of a Funny Story (2010),Comedy Drama,,
80831,41402,Let Me In (2010),Drama Horror Mystery,,
80839,39486,Secretariat (2010),Adventure Drama,,
80846,44040,Devil (2010),Horror Mystery Thriller,,
80858,38303,You Again (2010),Comedy,,
80864,38031,You Will Meet a Tall Dark Stranger (2010),Comedy Romance,,
80880,44113,Stone (2010),Drama Thriller,,
80906,44639,Inside Job (2010),Documentary,,
80917,43933,Monsters (2010),Drama Sci-Fi,,
80969,42188,Never Let Me Go (2010),Drama Romance Sci-Fi,,
81132,45649,Rubber (2010),Action Adventure Comedy Crime Drama Film-Noir Horror Mystery Thriller Western,,
81156,16290,Jackass 3D (2010),Action Comedy Documentary,,
81229,39514,Red (2010),Action Comedy,,
81417,41436,Paranormal Activity 2 (2010),Horror IMAX,,
81512,44603,Hereafter (2010),Drama Fantasy,,
81535,41439,Saw VII 3D - The Final Chapter (2010),Horror Mystery Thriller,,
81537,41733,Due Date (2010),Comedy,,
81562,44115,127 Hours (2010),Adventure Drama Thriller,,
81564,38055,Megamind (2010),Action Animation Children Comedy Sci-Fi IMAX,,
81591,44214,Black Swan (2010),Drama Thriller,,
81782,44048,Unstoppable (2010),Action Drama Thriller,,
81784,38357,Morning Glory (2010),Comedy Drama Romance,,
81788,43539,"Next Three Days, The (2010)",Crime Drama Romance Thriller,,
81791,39210,Somewhere (2010),Drama,,
81819,45958,Biutiful (2010),Drama,,
81845,45269,"King's Speech, The (2010)",Drama,,
81847,38757,Tangled (2010),Animation Children Comedy Fantasy Musical Romance IMAX,,
81932,45317,"Fighter, The (2010)",Drama,,
82041,46420,"Loved Ones, The (2009)",Horror,,
82053,45324,Casino Jack (2010),Comedy Crime,,
82095,42684,Skyline (2010),Sci-Fi Thriller,,
82152,38117,Beastly (2011),Drama Fantasy Romance,,
82167,43347,Love and Other Drugs (2010),Comedy Drama Romance,,
82169,10140,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure Children Fantasy,,
82202,37710,"Tourist, The (2010)",Drama Thriller,,
82378,46503,All Good Things (2010),Drama Mystery Thriller,,
82459,44264,True Grit (2010),Western,,
82461,20526,Tron: Legacy (2010),Action Adventure Sci-Fi IMAX,,
82499,42888,How Do You Know (2010),Comedy Drama Romance,,
82527,46829,Barney's Version (2010),Drama,,
82744,41283,Faster (2010),Action Crime Drama,,
82767,27585,Rabbit Hole (2010),Drama,,
82852,39451,Little Fockers (2010),Comedy,,
82854,38745,Gulliver's Travels (2010),Adventure Comedy Fantasy,,
83086,42297,Burlesque (2010),Drama Musical Romance,,
83134,46838,Tucker & Dale vs Evil (2010),Comedy Horror,,
83177,41515,Yogi Bear (2010),Children Comedy,,
83270,46138,Made in Dagenham (2010),Comedy Drama,,
83349,40805,"Green Hornet, The (2011)",Action Comedy Crime Fantasy Thriller IMAX,,
83374,46528,"Warrior's Way, The (2010)",Action Fantasy Western,,
83910,44564,"Dilemma, The (2011)",Comedy Drama,,
84189,43947,I Spit on Your Grave (2010),Crime Horror Thriller,,
84374,41630,No Strings Attached (2011),Comedy Romance,,
84392,50348,"Lincoln Lawyer, The (2011)",Crime Drama Thriller,,
84601,48138,Unknown (2011),Drama Mystery Thriller,,
84615,52067,Cedar Rapids (2011),Comedy,,
84772,39513,Paul (2011),Adventure Comedy Sci-Fi,,
84847,183894,Emma (2009),Comedy Drama Romance,,
84942,47327,Drive Angry (2011),Action Fantasy Thriller,,
84944,44896,Rango (2011),Action Adventure Animation Children Comedy Western,,
84950,50725,Take Me Home Tonight (2011),Comedy Drama,,
84954,38050,"Adjustment Bureau, The (2011)",Romance Sci-Fi Thriller,,
85020,27582,"Mechanic, The (2011)",Action Drama Thriller,,
85022,48988,Hall Pass (2011),Comedy,,
85056,46529,I Am Number Four (2011),Action Sci-Fi Thriller IMAX,,
85131,44943,Battle: Los Angeles (2011),Action Sci-Fi War,,
85261,50321,Mars Needs Moms (2011),Action Adventure Animation Children Comedy Sci-Fi IMAX,,
85367,50546,Just Go with It (2011),Comedy Romance,,
85397,49730,Red Riding Hood (2011),Fantasy Horror Mystery Thriller,,
85399,38322,"Big Mommas: Like Father, Like Son (2011)",Comedy,,
85401,45132,Super (2010),Action Comedy Drama,,
85412,46146,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy Horror,,
85414,45612,Source Code (2011),Action Drama Mystery Sci-Fi Thriller,,
85510,23629,Sucker Punch (2011),Action Fantasy Thriller IMAX,,
85788,49018,Insidious (2010),Fantasy Horror Thriller,,
85796,49010,Hobo with a Shotgun (2011),Action Adventure Crime Thriller,,
86014,60307,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy,,
86059,50359,Hop (2011),Animation Children Comedy,,
86190,50456,Hanna (2011),Action Adventure Mystery Thriller,,
86295,41446,Scream 4 (2011),Comedy Horror Mystery Thriller,,
86298,46195,Rio (2011),Adventure Animation Children Comedy,,
86320,62215,Melancholia (2011),Drama Sci-Fi,,
86332,10195,Thor (2011),Action Adventure Drama Fantasy IMAX,,
86548,55787,Water for Elephants (2011),Drama Romance,,
86644,51497,"Fast Five (Fast and the Furious 5, The) (2011)",Action Crime Drama Thriller IMAX,,
86781,46738,Incendies (2010),Drama Mystery War,,
86815,43959,Soul Surfer (2011),Action Drama,,
86817,49022,Something Borrowed (2011),Comedy Drama Romance,,
86833,55721,Bridesmaids (2011),Comedy,,
86835,38321,Priest (2011),Action Horror Sci-Fi Thriller,,
86880,1865,Pirates of the Caribbean: On Stranger Tides (2011),Action Adventure Fantasy IMAX,,
86882,59436,Midnight in Paris (2011),Comedy Fantasy Romance,,
86898,8967,"Tree of Life, The (2011)",Drama,,
86911,45243,"Hangover Part II, The (2011)",Comedy,,
87028,49950,"Roommate, The (2011)",Drama Thriller,,
87192,59678,Attack the Block (2011),Action Comedy Sci-Fi,,
87222,49444,Kung Fu Panda 2 (2011),Action Adventure Animation Children Comedy IMAX,,
87232,49538,X-Men: First Class (2011),Action Adventure Sci-Fi Thriller War,,
87234,49020,Submarine (2010),Comedy Drama Romance,,
87298,45658,Everything Must Go (2010),Comedy Drama,,
87304,55347,Beginners (2010),Drama,,
87306,37686,Super 8 (2011),Mystery Sci-Fi Thriller IMAX,,
87430,44912,Green Lantern (2011),Action Adventure Sci-Fi,,
87483,58224,Mr. Popper's Penguins (2011),Comedy,,
87485,52449,Bad Teacher (2011),Comedy,,
87520,38356,Transformers: Dark of the Moon (2011),Action Adventure Sci-Fi War IMAX,,
87522,59861,Larry Crowne (2011),Comedy Drama Romance,,
87529,38319,Your Highness (2011),Action Adventure Comedy Fantasy,,
87785,22907,Takers (2010),Action Crime Thriller,,
87867,38317,Zookeeper (2011),Comedy,,
87869,51540,Horrible Bosses (2011),Comedy Crime,,
87876,49013,Cars 2 (2011),Adventure Animation Children Comedy IMAX,,
88108,59860,Monte Carlo (2011),Adventure Comedy Romance,,
88129,64690,Drive (2011),Crime Drama Film-Noir Thriller,,
88140,1771,Captain America: The First Avenger (2011),Action Adventure Sci-Fi Thriller War,,
88163,50646,"Crazy, Stupid, Love. (2011)",Comedy Drama Romance,,
88179,51828,One Day (2011),Drama Romance,,
88235,67913,"Guard, The (2011)",Comedy Crime,,
88267,51162,Winnie the Pooh (2011),Animation Children Comedy,,
88356,41513,"Smurfs, The (2011)",Animation Children Comedy,,
88405,50544,Friends with Benefits (2011),Comedy Romance,,
88672,59968,Our Idiot Brother (2011),Comedy,,
88744,61791,Rise of the Planet of the Apes (2011),Action Drama Sci-Fi Thriller,,
88785,49520,"Change-Up, The (2011)",Comedy,,
88810,50014,"Help, The (2011)",Drama,,
88812,62206,30 Minutes or Less (2011),Action Comedy Crime,,
88932,55779,Final Destination 5 (2011),Horror Thriller IMAX,,
88954,55465,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy,,
89028,46261,Don't Be Afraid of the Dark (2010),Horror Thriller,,
89030,58151,Fright Night (2011),Comedy Horror,,
89039,55420,Another Earth (2011),Drama Romance Sci-Fi,,
89047,44835,Hesher (2010),Drama,,
89072,52015,Stake Land (2010),Horror,,
89085,48289,"Debt, The (2011)",Drama Thriller,,
89087,62835,Colombiana (2011),Action Adventure Drama Thriller,,
89343,48572,Red State (2011),Action Crime Horror Thriller,,
89388,70868,I Don't Know How She Does It (2011),Comedy,,
89427,65055,Shark Night 3D (2011),Horror Thriller,,
89470,39538,Contagion (2011),Sci-Fi Thriller IMAX,,
89492,60308,Moneyball (2011),Drama,,
89745,24428,"Avengers, The (2012)",Action Adventure Sci-Fi IMAX,,
89753,49517,Tinker Tailor Soldier Spy (2011),Drama Film-Noir Thriller,,
89759,60243,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama,,
89761,48231,"Dangerous Method, A (2011)",Drama Thriller,,
89774,59440,Warrior (2011),Drama,,
89804,10316,"Ides of March, The (2011)",Drama,,
89837,74725,Kill List (2011),Horror Mystery Thriller,,
89840,49021,Killer Elite (2011),Action Thriller,,
89864,40807,50/50 (2011),Comedy Drama,,
89904,74643,The Artist (2011),Comedy Drama Romance,,
90057,64720,Take Shelter (2011),Drama,,
90249,39254,Real Steel (2011),Action Drama Sci-Fi IMAX,,
90374,50837,Martha Marcy May Marlene (2011),Drama Thriller,,
90376,71859,We Need to Talk About Kevin (2011),Drama Thriller,,
90403,52451,"Three Musketeers, The (2011)",Action Adventure,,
90405,49530,In Time (2011),Crime Sci-Fi Thriller,,
90428,44754,Margaret (2011),Drama,,
90430,72113,Carnage (2011),Comedy Drama,,
90439,50839,Margin Call (2011),Drama Thriller,,
90469,72571,Paranormal Activity 3 (2011),Horror,,
90522,58233,Johnny English Reborn (2011),Adventure Comedy Thriller,,
90524,59965,Abduction (2011),Action Drama Mystery Thriller,,
90531,76025,Shame (2011),Drama,,
90576,63492,What's Your Number? (2011),Comedy Romance,,
90600,70670,Headhunters (Hodejegerne) (2011),Action Crime Thriller,,
90717,59108,Tower Heist (2011),Action Comedy Crime,,
90719,88794,J. Edgar (2011),Drama,,
90746,17578,"Adventures of Tintin, The (2011)",Action Animation Mystery IMAX,,
90769,40658,Starsuckers (2009),Documentary,,
90866,44826,Hugo (2011),Children Drama Mystery,,
90888,37958,Immortals (2011),Action Drama Fantasy,,
90890,71880,Jack and Jill (2011),Comedy,,
91077,65057,"Descendants, The (2011)",Comedy Drama,,
91079,60420,Like Crazy (2011),Drama Romance,,
91094,64328,"Muppets, The (2011)",Children Comedy Musical,,
91126,57212,War Horse (2011),Drama War,,
91323,57431,"Sitter, The (2011)",Comedy,,
91325,64685,Extremely Loud and Incredibly Close (2011),Drama,,
91386,65759,Happy Feet Two (2011),Animation Children Comedy IMAX,,
91414,51052,Arthur Christmas (2011),Animation Children Comedy Drama,,
91483,70074,Bullet to the Head (2012),Action Crime Film-Noir,,
91485,76163,"Expendables 2, The (2012)",Action Adventure,,
91500,70160,The Hunger Games (2012),Action Adventure Drama Sci-Fi Thriller,,
91529,49026,"Dark Knight Rises, The (2012)",Action Adventure Crime IMAX,,
91535,49040,"Bourne Legacy, The (2012)",Action Adventure Drama Thriller IMAX,,
91542,58574,Sherlock Holmes: A Game of Shadows (2011),Action Adventure Comedy Crime Mystery Thriller,,
91571,101173,Coriolanus (2011),Drama Thriller,,
91622,57157,Young Adult (2011),Comedy Drama,,
91628,62838,New Year's Eve (2011),Comedy Romance,,
91630,56292,Mission: Impossible - Ghost Protocol (2011),Action Adventure Thriller IMAX,,
91653,74465,We Bought a Zoo (2011),Comedy Drama,,
91658,65754,"Girl with the Dragon Tattoo, The (2011)",Drama Thriller,,
91660,71469,"Darkest Hour, The (2011)",Action Horror Sci-Fi Thriller,,
91671,55301,Alvin and the Chipmunks: Chipwrecked (2011),Animation Comedy,,
91688,51995,Salvation Boulevard (2011),Comedy Thriller,,
91842,77866,Contraband (2012),Action Crime Drama Thriller,,
91873,63574,Joyful Noise (2012),Comedy Musical,,
91890,71688,"Iron Lady, The (2011)",Drama,,
91974,52520,Underworld: Awakening (2012),Action Fantasy Horror IMAX,,
91976,75174,"Grey, The (2012)",Action Drama,,
91978,49527,Man on a Ledge (2012),Crime Thriller,,
92008,70435,Haywire (2011),Action Thriller,,
92192,50357,Apollo 18 (2011),Horror Sci-Fi Thriller,,
92234,72431,Red Tails (2012),Action Adventure Drama War,,
92243,76758,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama War,,
92264,54054,One for the Money (2012),Action Comedy Crime,,
92309,58428,"Innkeepers, The (2011)",Horror Thriller,,
92391,50698,Grave Encounters (2011),Horror,,
92420,76726,Chronicle (2012),Action Sci-Fi Thriller,,
92422,65086,"Woman in Black, The (2012)",Drama Horror Thriller,,
92439,64678,"Art of Getting By, The (2011)",Drama Romance,,
92507,59961,Safe House (2012),Action Crime Mystery Thriller,,
92509,72570,"Vow, The (2012)",Drama Romance,,
92665,84200,"For a Good Time, Call... (2012)",Comedy Drama Romance,,
92681,72545,Journey 2: The Mysterious Island (2012),Action Adventure Comedy Sci-Fi IMAX,,
92938,71676,Ghost Rider: Spirit of Vengeance (2012),Action Fantasy Thriller,,
93270,57214,Project X (2012),Comedy,,
93287,73937,"Big Year, The (2011)",Comedy,,
93297,75674,Act of Valor (2012),Action Thriller War,,
93326,59962,This Means War (2012),Action Comedy Romance,,
93363,49529,John Carter (2012),Action Adventure Sci-Fi IMAX,,
93510,64688,21 Jump Street (2012),Action Comedy Crime,,
93512,82532,"Jeff, Who Lives at Home (2012)",Comedy Drama,,
93563,81796,Lockout (2012),Action Sci-Fi Thriller,,
93610,61984,Space Battleship Yamato (2010),Action Adventure Drama,,
93723,82533,Damsels in Distress (2011),Comedy Romance,,
93766,57165,Wrath of the Titans (2012),Action Adventure Fantasy IMAX,,
93819,74777,Absentia (2011),Horror,,
93831,71552,American Reunion (American Pie 4) (2012),Comedy,,
93838,94329,The Raid: Redemption (2011),Action Crime,,
93840,22970,"Cabin in the Woods, The (2012)",Comedy Horror Sci-Fi Thriller,,
93980,76489,"Three Stooges, The (2012)",Comedy,,
93982,70436,"Raven, The (2012)",Mystery Thriller,,
94015,62764,Mirror Mirror (2012),Adventure Comedy Fantasy,,
94018,44833,Battleship (2012),Action Sci-Fi Thriller IMAX,,
94070,74534,"Best Exotic Marigold Hotel, The (2011)",Comedy Drama,,
94266,72207,"Five-Year Engagement, The (2012)",Comedy Romance,,
94323,67660,Think Like a Man (2012),Comedy,,
94325,77877,"Lucky One, The (2012)",Drama,,
94405,72387,Safe (2012),Action Crime Thriller,,
94478,62213,Dark Shadows (2012),Comedy Horror IMAX,,
94661,26815,Rocket Singh: Salesman of the Year (2009),Comedy Drama,,
94677,76493,"Dictator, The (2012)",Comedy,,
94777,41154,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action Comedy Sci-Fi IMAX,,
94780,58595,Snow White and the Huntsman (2012),Action Adventure Drama,,
94799,86812,Sound of My Voice (2011),Drama Mystery Sci-Fi,,
94833,72197,"Pirates! Band of Misfits, The (2012)",Adventure Animation Children Comedy,,
94864,70981,Prometheus (2012),Action Horror Sci-Fi IMAX,,
94896,92591,Bernie (2011),Comedy Crime Drama,,
94953,50647,Wanderlust (2012),Comedy,,
94959,83666,Moonrise Kingdom (2012),Comedy Drama Romance,,
95067,72358,"Thousand Words, A (2012)",Comedy Drama,,
95088,84332,Safety Not Guaranteed (2012),Comedy Drama,,
95105,80321,Madagascar 3: Europe's Most Wanted (2012),Adventure Animation Children Comedy IMAX,,
95135,84355,Your Sister's Sister (2011),Comedy Drama,,
95167,62177,Brave (2012),Action Adventure Animation Children,,
95199,76494,What to Expect When You're Expecting (2012),Comedy Drama Romance,,
95201,81836,To Rome with Love (2012),Comedy,,
95207,72331,Abraham Lincoln: Vampire Hunter (2012),Action Fantasy Horror Thriller,,
95307,80585,Rock of Ages (2012),Comedy Drama Musical IMAX,,
95309,88005,Seeking a Friend for the End of the World (2012),Comedy Drama Romance,,
95441,72105,Ted (2012),Comedy Fantasy,,
95449,77930,Magic Mike (2012),Drama Romance,,
95510,1930,"Amazing Spider-Man, The (2012)",Action Adventure Sci-Fi IMAX,,
95543,57800,Ice Age 4: Continental Drift (2012),Adventure Animation Comedy,,
95558,84175,Beasts of the Southern Wild (2012),Drama Fantasy,,
95583,82525,Savages (2012),Crime Drama Thriller,,
95690,80468,Some Guy Who Kills People (2011),Comedy Thriller,,
95720,80035,"Watch, The (2012)",Comedy Sci-Fi,,
95761,73567,Killer Joe (2011),Crime Thriller,,
96079,37724,Skyfall (2012),Action Adventure Thriller IMAX,,
96110,77953,"Campaign, The (2012)",Comedy,,
96121,82696,Hope Springs (2012),Comedy Drama,,
96281,77174,ParaNorman (2012),Adventure Animation Comedy,,
96283,82650,Diary of a Wimpy Kid: Dog Days (2012),Children Comedy,,
96417,49526,Premium Rush (2012),Action Thriller,,
96430,71864,"Odd Life of Timothy Green, The (2012)",Comedy Drama Fantasy,,
96567,83686,"Words, The (2012)",Drama Romance,,
96588,114150,Pitch Perfect (2012),Comedy Musical,,
96606,89708,Samsara (2011),Documentary,,
96610,59967,Looper (2012),Action Crime Sci-Fi,,
96616,87428,That's My Boy (2012),Comedy,,
96655,84329,Robot & Frank (2012),Comedy Drama Sci-Fi,,
96691,71679,Resident Evil: Retribution (2012),Action Horror Sci-Fi IMAX,,
96728,68722,"Master, The (2012)",Drama,,
96737,49049,Dredd (2012),Action Sci-Fi,,
96811,77016,End of Watch (2012),Crime Drama Thriller,,
96821,84892,"Perks of Being a Wallflower, The (2012)",Drama Romance,,
96829,103663,"Hunt, The (Jagten) (2012)",Drama,,
96832,103328,Holy Motors (2012),Drama Fantasy Musical Mystery Sci-Fi,,
96861,82675,Taken 2 (2012),Action Crime Drama Thriller,,
96917,82505,House at the End of the Street (2012),Horror Thriller,,
96975,80271,LOL (2012),Comedy Drama Romance,,
97172,62214,Frankenweenie (2012),Animation Comedy Horror IMAX,,
97188,82507,Sinister (2012),Horror Thriller,,
97225,76492,Hotel Transylvania (2012),Animation Children Comedy,,
97304,68734,Argo (2012),Drama Thriller,,
97306,86838,Seven Psychopaths (2012),Comedy Crime,,
97701,82990,Paranormal Activity 4 (2012),Horror IMAX,,
97742,94348,Alex Cross (2012),Action Crime Mystery Thriller,,
97752,83542,Cloud Atlas (2012),Drama Sci-Fi IMAX,,
97785,61012,Silent Hill: Revelation 3D (2012),Horror Mystery Thriller,,
97836,87826,Here Comes the Boom (2012),Action Comedy,,
97860,64689,Killing Them Softly (2012),Crime Drama Thriller,,
97870,113947,"Sessions, The (Surrogate, The) (2012)",Drama,,
97913,82690,Wreck-It Ralph (2012),Animation Comedy,,
97921,82693,Silver Linings Playbook (2012),Comedy Drama,,
97923,87502,Flight (2012),Drama,,
97936,96724,Anna Karenina (2012),Drama,,
97938,87827,Life of Pi (2012),Adventure Drama IMAX,,
97950,97430,"Man with the Iron Fists, The (2012)",Action Adventure Crime,,
98122,80215,Indie Game: The Movie (2012),Documentary,,
98154,72976,Lincoln (2012),Drama War,,
98175,73935,Vamps (2012),Comedy Horror Romance,,
98203,50620,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure Drama Fantasy Romance IMAX,,
98243,81188,Rise of the Guardians (2012),Adventure Animation Children Fantasy IMAX,,
98296,97614,Deadfall (2012),Crime Drama Thriller,,
98809,49051,"Hobbit: An Unexpected Journey, The (2012)",Adventure Fantasy IMAX,,
98961,97630,Zero Dark Thirty (2012),Action Drama Thriller,,
99007,82654,Warm Bodies (2013),Comedy Horror Romance,,
99087,77875,Playing for Keeps (2012),Comedy Romance,,
99106,82687,"Guilt Trip, The (2012)",Comedy,,
99112,75780,Jack Reacher (2012),Action Crime Thriller,,
99114,68718,Django Unchained (2012),Action Drama Western,,
99117,89492,This Is 40 (2012),Drama,,
99145,80278,"Impossible, The (Imposible, Lo) (2012)",Drama Thriller,,
99149,82695,"Misérables, Les (2012)",Drama Musical Romance IMAX,,
99415,88042,Parental Guidance (2012),Comedy,,
99574,133694,Promised Land (2012),Drama,,
99721,76617,Texas Chainsaw 3D (2013),Horror Mystery Thriller,,
99728,82682,Gangster Squad (2013),Action Crime Drama,,
99750,68812,"Iceman, The (2012)",Crime Drama Thriller,,
99813,142061,"Batman: The Dark Knight Returns, Part 2 (2013)",Action Animation,,
99910,76640,"Last Stand, The (2013)",Action Crime Thriller,,
100083,87818,Movie 43 (2013),Comedy,,
100163,60304,Hansel & Gretel: Witch Hunters (2013),Action Fantasy Horror IMAX,,
100383,109421,Side Effects (2013),Crime Drama Mystery Thriller,,
100390,109431,Identity Thief (2013),Comedy Crime,,
100487,109491,Beautiful Creatures (2013),Drama Fantasy Romance,,
100498,47964,"Good Day to Die Hard, A (2013)",Action Crime Thriller IMAX,,
100507,107811,21 and Over (2013),Comedy,,
100527,112949,Safe Haven (2013),Drama Mystery Romance,,
100556,123678,"Act of Killing, The (2012)",Documentary,,
100611,68179,Escape from Planet Earth (2013),Adventure Animation Comedy Sci-Fi,,
100714,132344,Before Midnight (2013),Drama Romance,,
